answer_id,question_id,user_id,display_name,is_accepted,score
61049730,907695,12039019.0,Swelan Auguste,False,1
79407726,49790557,5783745.0,stevec,False,0
79406420,79260111,29468016.0,shubham Diyundi,False,0
79407722,79406907,84507.0,Sergey Vlasov,False,0
75417817,73589100,21190944.0,Anagba,False,-1
79407720,79269749,23449978.0,Gbotdays,False,0
79407719,79143533,7460214.0,Aury0n,False,0
79407715,79407690,7087604.0,Aur&#233;lien Pierre,False,0
54606458,49704975,2209497.0,Lai32290,True,2
79402049,9216675,10932931.0,Abhiranjan Singh,False,-1
79407713,49110818,692626.0,dan carter,False,0
79407712,79407680,7514527.0,Edward,False,1
79407711,79406100,20240963.0,Qiang Fu,False,0
55757329,55747567,7025276.0,chenjd,False,0
79398788,79398148,7623856.0,Belayer,False,1
79407708,79407609,22577409.0,Suramuthu R,False,0
79407707,79407607,6788255.0,marcothesane,False,0
79407706,79094555,2702556.0,Adil,False,0
79400997,79400506,10839134.0,Dimitris Maragkos,False,0
60114551,52644621,6335137.0,Eliod,False,3
79407705,79407697,26493645.0,BCA SCHOOL,False,0
79407704,32036146,4228589.0,Michael N,False,-2
79407703,79407604,11097728.0,mekings,True,1
79407700,79390141,7344661.0,Tarun Vikash,True,0
79407685,30665395,24877015.0,LopHocViTinh COM,False,-1
79407161,79404241,8586227.0,Davis Herring,False,0
79407698,79407655,28270867.0,Anil,True,1
79407696,79348341,29469970.0,nate,False,0
54386381,12212504,2989503.0,vincedgy,False,11
68549851,68549248,3585796.0,Phil Dukhov,True,14
79407675,79406036,16764520.0,Minxin Yu - MSFT,False,0
79407623,79407420,22577409.0,Suramuthu R,False,0
79407688,76379624,1669748.0,Gideon,False,0
76388572,76210795,5019435.0,Sergei Doroshenko,True,1
79407687,79397564,22988071.0,Maira S,False,0
79407686,79407634,29474853.0,Roger,False,-2
79405843,79405262,11969817.0,workingdog support Ukraine,False,2
77795581,77790476,3320563.0,Buck3000,False,2
79407682,79407655,330457.0,Jin Kwon,False,0
79407681,79407607,22664662.0,riz,False,1
79407678,77875468,11107541.0,starball,False,0
79407288,79400555,29469970.0,nate,False,1
79407676,39492171,21750938.0,D H,False,0
79407673,79406414,29475123.0,user29475123,False,0
79407672,79407420,23238601.0,dolmok,False,0
79380104,79378058,16162444.0,Miao Tian-MSFT,False,0
79407668,70281198,11729522.0,nyancodes,False,0
79407667,73697809,1051928.0,AFetter,False,0
79407665,56734264,29475172.0,Krish,False,-2
79407664,79406055,756809.0,Shai Almog,False,0
79407662,73157302,839837.0,Markus,False,0
79407661,79404527,756809.0,Shai Almog,False,0
79407660,79407473,2809344.0,Clif,False,0
79407659,79407583,3807365.0,IT goldman,False,1
79407658,79407097,11274687.0,Lev Marder,False,0
79407657,79404571,10830666.0,Chris McDonald,False,0
78830154,78830104,438273.0,jsejcksn,False,1
79407656,79406897,8196025.0,Rohit Aggarwal,False,0
79407654,71215843,19521889.0,Javer Humberto,False,0
79401607,76283101,29440242.0,Larry Apolonio,False,0
79407652,79407638,11923999.0,Burak Serdar,False,1
77254049,72674930,13871266.0,Saqif Haque,False,1
79407649,79390622,29469970.0,nate,False,1
79407637,79407609,6890912.0,blhsing,False,0
79407647,79401487,3697860.0,Rud48,False,0
77110757,68698269,11107541.0,starball,False,6
79407646,79402332,20240963.0,Qiang Fu,False,0
79406073,76616366,11255791.0,Rock Hupperts,False,0
26152341,26152211,1405588.0,o11c,False,3
79407643,79407604,209103.0,Frank van Puffelen,False,2
79407642,52400103,23219582.0,A67 - Raju,False,0
79407641,78592142,5781465.0,kamgman,False,-1
79404220,75773317,18929756.0,vahid ghaed,False,0
11298171,3446320,445131.0,Eric Leschinski,False,82
79407632,41893535,29474575.0,Nene,False,-1
4607377,4607323,47961.0,Eugene Mayevski &#39;Callback,True,9
22003908,3446320,160917.0,user160917,False,12
56735317,47329668,8094805.0,V. Roussel,False,3
66542407,66542271,4270633.0,Harsh Shah,True,16
9758074,9756357,12042.0,DiGi,True,4
79407633,76747945,29474883.0,Chan Ye,False,-1
79407204,79405848,11255791.0,Rock Hupperts,False,0
79407631,79370107,8214951.0,flying_loaf_3,True,0
16277213,5257247,366512.0,Mehdei,True,1
79407630,67570962,11570641.0,LUCIFER,False,0
79407629,79085941,4894460.0,Jimmie Neutron,False,0
18640919,18640607,2681414.0,Alex,True,10
79407626,79407370,447970.0,teylyn,False,0
61484505,61484136,4429015.0,B001ᛦ,True,0
79407625,16173835,29474829.0,Mark Chan,False,0
11978326,11978285,1560320.0,TOC,True,2
79407624,74706956,948080.0,mianlaoshu,False,0
66247481,66245721,3392762.0,Progrock,False,1
17138463,17138441,860857.0,SomeShinyObject,True,19
28996829,28996591,,user1864610,True,28
79407618,79407552,29474169.0,Abhishek Pahuja,False,0
79407608,79407477,22095368.0,UnstoppableWil,False,0
79407615,79385928,17977082.0,alexisintech,False,0
79407613,67985344,14613009.0,karthi sriramulu,False,-3
79405909,9003696,11474628.0,Kram Kramer,False,0
79407601,56173051,14660.0,Schwern,False,0
79407486,79407347,6908545.0,Ivan Petrov,False,2
79407416,79407264,14072498.0,Roar S.,False,0
79407610,79407420,20882864.0,Marce Puente,False,1
79407605,73048528,23196132.0,Gustavo Da Silva Oliveira,False,0
54175781,33268389,2909851.0,themefield,False,75
73473329,29692777,19837698.0,howgenius,False,6
71924273,71911801,18848356.0,ChineseJapanese,False,2
79387657,72334292,27966723.0,Roshan,False,0
79218871,49228640,10639656.0,CodeGenitor,False,1
79407599,79150741,29469970.0,nate,False,1
79407598,39855317,4416181.0,Jurijs Kovzels,False,0
73646544,73646165,5924562.0,Naren Murali,True,1
79405990,58202993,23357653.0,Scott Hootman-Ng,False,-1
79310378,79310360,5924562.0,Naren Murali,False,4
79377461,79373944,20006426.0,jchrys,True,1
50972126,49280884,1231.0,Donny V.,False,29
79353861,79353388,5924562.0,Naren Murali,False,2
79364816,79363959,5924562.0,Naren Murali,True,0
79407200,79407177,5924562.0,Naren Murali,False,0
77736115,77735741,5924562.0,Naren Murali,True,1
77744256,77743825,5924562.0,Naren Murali,True,1
79407592,79348707,6307878.0,Greg,False,0
79407591,79397350,4151175.0,Charles Owen,False,-1
36872858,36871562,1091853.0,blamb,False,0
79407589,881820,3409863.0,user3409863,False,-1
79407587,47084443,8289710.0,KamWebDev,False,0
79407585,79404802,29451745.0,mbasista,False,0
79407584,71777408,2794912.0,gallivantor,False,0
39157491,16450973,6759566.0,dawn,False,0
79407581,79407429,2525593.0,Tim Wescott,False,0
79407574,79405801,4151175.0,Charles Owen,False,0
79407575,79405485,6464618.0,Rafael Mori,False,0
10995737,10995670,315052.0,jxh,True,3
79343290,32807163,7446698.0,Gepiden,False,0
79407530,79404252,10699851.0,Muhammad Kuifatieh,False,-1
79407557,79407149,1346819.0,Guillaume Outters,False,1
79407569,79407365,6216216.0,tyg,False,0
79406784,79406647,14072498.0,Roar S.,False,0
79407568,79407408,7297700.0,David Browne - Microsoft,False,0
79407567,79406569,6464618.0,Rafael Mori,False,0
22384514,22384513,1649534.0,Nissim Nanach,False,90
8951900,8951836,1022177.0,Myles McDonnell,False,5
79407564,79407398,3104359.0,ollieread,False,0
79407549,9616135,65201.0,dat,False,0
79407560,79402098,21348257.0,kinton,True,0
79407556,79396421,10699851.0,Muhammad Kuifatieh,False,0
79407555,11686516,1944636.0,MikeKulls,False,1
79407553,12539339,6433289.0,Ahmadreza Shamimi,False,0
79407548,59282425,7975449.0,daamien,False,0
79407547,79407374,13746397.0,whisber,False,0
79407546,79407274,4323911.0,BrightFlow,False,-1
65784191,65767024,15026513.0,Hugo,False,3
79407545,79407087,15102993.0,D3AD_SHOT,False,0
78851121,67505347,2370138.0,Ilan,False,3
79407544,79407533,6443605.0,Naveed Ahmed,False,0
79407542,79406735,16238789.0,Derian Cordoba,False,0
79407541,75157946,4041435.0,Grant Lay,False,0
12411687,3370286,968052.0,D Maxwell,False,9
79392082,3370286,29390681.0,Max Headroom,False,1
79407534,79407528,1043380.0,gunr2171,True,3
79407540,79407533,446357.0,MTilsted,False,1
79407539,79393874,18238120.0,raygard,False,1
79407536,79407328,29064347.0,Samarth K,False,-1
71930505,37130105,11761617.0,Andrew Vasylchuk,False,2
79407061,1373164,29390681.0,Max Headroom,False,0
79407531,79407490,29469970.0,nate,False,0
28974253,18012420,847235.0,Intrepidis,False,42
79407499,55061072,501113.0,chaotic3quilibrium,False,0
79407526,79404340,24979113.0,Richard C,False,0
60865071,22384513,7019712.0,Ahmed C,False,0
79407520,20114298,2763824.0,nehaev,False,0
79407519,60851539,7975449.0,daamien,False,0
79407518,79401183,1338936.0,Martin Lyne,True,0
79407513,79407475,19655631.0,Wongjn,True,1
79407512,65007441,28973102.0,TheExpertOne,False,0
79407181,79405978,15230444.0,Bruce,False,0
79407509,69281522,7727563.0,Herobrine,False,0
44191743,14594151,471930.0,Jasen,False,6
79407364,79406972,8900895.0,Sina Khanjani,False,0
79406652,79406651,2943403.0,mickmackusa,False,4
79406532,79406186,8404453.0,TheMaster,False,0
79407506,51601341,29474078.0,Maria karla Galvan porco,False,-1
4567513,4567188,354502.0,AtharvaI,False,1
79405085,79405068,29411635.0,SHUBHAM,False,0
2911624,2911557,18154.0,Fabian Steeg,False,1
79407504,79406540,10407415.0,Chibuokem Onyekwelu,False,1
79399292,73025684,25833380.0,vasu sachdeva,False,0
79407502,79407374,10008173.0,David Maze,False,1
42539727,42539657,1144035.0,Gordon Linoff,True,4
79407500,79389314,29469970.0,nate,False,1
75782509,51744152,11875271.0,Pavel Schoffer,False,1
26543994,26541846,904422.0,Mitch,False,9
78873837,20755044,5581345.0,Arshad Shaik,False,4
79407489,15823289,29474032.0,user29474032,False,0
46528786,22384513,6451890.0,Tokar,False,43
79407476,66342941,5784939.0,Eugene Maysyuk,False,0
78869322,25662537,25099495.0,user25099495,False,0
40062472,22384513,423868.0,Georgy Gobozov,False,42
22412392,22384513,2868955.0,Evdzhan Mustafa,False,2
79407485,48668489,2186353.0,E. Fortes,False,0
79407484,79407429,6443605.0,Naveed Ahmed,False,1
79407481,59858200,29473988.0,Chris,False,0
79407480,79405407,1237575.0,Rafael Winterhalter,False,0
79407478,79407473,4017932.0,Michal,False,0
79374394,56256809,1390251.0,Gonen,False,0
79407472,79407429,23921616.0,Austin Glander,False,0
79407471,79407400,459565.0,Eugene,False,1
79407469,45839329,1865382.0,z900collector,False,0
79407459,79391797,6266192.0,Dudi Boy,False,0
79407467,79310401,9015606.0,KraigAllan,False,0
79407466,79394805,20907368.0,Moe,False,0
79407462,78603350,11188089.0,Tommy Tang,False,0
79407461,74358303,7975449.0,daamien,False,0
57230903,57230432,3923896.0,Steve Summit,True,5
79401885,70447598,17927153.0,zhang yousong,False,0
79406264,79188565,14101933.0,unter,False,0
79407454,70386625,154158.0,Agus Puryanto,False,0
79407451,71111057,6714215.0,earthcub,False,0
79407450,79032994,5159093.0,ItSNeverLate,False,0
79407430,79406881,28479453.0,dog,False,0
79407445,79403556,65060.0,Julien Poulin,False,0
79407444,30427925,29473826.0,Shuaib Raftaar 69,False,-1
79407443,54705033,29473824.0,Akshay Viswanathan,False,0
30175423,30175265,4808693.0,Jorge Damian Diaz Morejon,True,1
79407442,62958928,29473814.0,Dark Devil,False,0
79407439,79407255,20907368.0,Moe,False,0
79404968,79404156,29442321.0,Ajay,False,0
9908034,9907867,1287772.0,Javier Cobos,False,4
79158800,63873033,20386264.0,Benzy Neez,False,1
79407438,79407300,13045193.0,doubleunary,False,0
79407435,21835518,4625145.0,Koru,False,1
79407433,79394950,3573712.0,user3573712,False,0
79407157,79407095,151019.0,mmmmmm,True,1
79407428,79407420,1431720.0,Robert,False,4
79407426,70514914,7705626.0,M.L.,False,0
79407424,67312303,7985944.0,Thendo,False,0
79407423,79407325,2069064.0,Barry,True,2
25697230,25693953,904422.0,Mitch,True,11
30003411,30003353,182668.0,Pointy,False,96
79407418,53054025,29473713.0,user29473713,False,0
79400484,79192819,24831782.0,jean,False,1
79407417,79407401,6803365.0,Bademeister,False,0
79406178,79406056,28123155.0,NotKamy,True,0
79407412,73599779,5661319.0,eylay,False,0
79406546,79400236,3601727.0,Lastik,False,0
50549636,50549611,6084430.0,DimChtz,True,150
79405493,75511714,11457981.0,Abdulwehab,False,0
79407411,79407387,3216427.0,joanis,False,1
79407410,79133424,29469970.0,nate,False,1
79406621,79406189,11057707.0,Yakup Okumuş,False,0
70809357,61322079,3774319.0,Kirti Chaturvedi,False,9
77584128,60363353,23020098.0,ReySun,False,1
79407356,79404689,1509264.0,MT0,False,0
79407391,79407314,26508206.0,Prakash K,False,0
79407389,79389567,5577188.0,Gu5tavo71,False,0
73611475,40792801,17692416.0,Mattia Samiolo,False,24
76442546,76440733,2797381.0,lovetofail,True,10
79407383,11598116,2771889.0,thisismydesign,False,0
79407382,78930998,1379833.0,Vil&#233;m Kurz,False,0
79407381,79406954,21972629.0,jQueeny,True,0
79407377,79385567,5198305.0,M.A.K. Ripon,False,0
79407371,30908830,4343913.0,juanmonroynieto,False,0
79382015,79380686,12634230.0,P.b,False,1
79407363,79407300,5479575.0,rockinfreakshow,True,0
79407107,79356314,635654.0,CygnusX1,False,1
79380559,79380519,15167500.0,rozsazoltan,False,4
79407357,27617143,932256.0,nzn,False,0
63601832,43682779,6331290.0,Reyes Richard,False,11
11616718,9606675,1107232.0,xref,True,18
79407351,79395636,29469970.0,nate,False,1
79407350,79406878,336920.0,B Seven,False,0
79407346,76086860,6689867.0,CarLaTeX,False,0
76087389,76086860,21716196.0,Lukas_peron,False,0
79407348,79160324,269851.0,gmatthew,False,0
22728214,22720954,2713070.0,Trishul,False,1
57368921,8214932,,user1464878,False,5
79390558,79390447,558486.0,Rui Jarimba,True,2
79407345,79407322,2501279.0,Guru Stron,True,1
79401009,77970655,24307977.0,John Wu,False,0
79398708,29637813,29425813.0,Neha Runwal,False,0
79390924,11870945,29386031.0,Skip,False,0
79407343,63865163,264970.0,Matt Montag,False,0
79407342,1972242,740553.0,Mike &#39;Pomax&#39; Kamermans,False,0
79407341,78288915,9770748.0,Omar Alshobky,False,0
79407340,79405928,14416045.0,Tyler Norlund,False,0
8215012,8214932,642340.0,soulcheck,False,11
8214998,8214932,146792.0,mac,True,495
79407338,14611995,2019376.0,dcstingray,False,0
79407336,79407182,3438111.0,Felipe,True,1
79404891,79403348,29442321.0,Ajay,False,0
50622282,50620276,2421277.0,pim,True,2
79407332,79407233,27412944.0,Ishita,False,0
62044583,36110620,294884.0,Fattie,False,20
79407329,74645709,29473283.0,Kristen,False,0
79407326,79407325,893254.0,user2138149,False,1
79407321,79406186,3162825.0,Joe Jansen,False,0
79407320,79406247,3080094.0,vanOekel,False,1
79407315,30658946,29473254.0,Ayan Hira,False,-1
79407259,79406706,608164.0,30thh,True,5
53764385,23720875,6064933.0,jdhao,False,16
79407313,79406996,7132550.0,Michał Turczyn,False,0
78552344,78540501,6395627.0,Slaw,False,4
79407311,79407251,516548.0,G. Grothendieck,True,2
79407308,52087906,3162825.0,Joe Jansen,False,0
79407306,79405789,2501279.0,Guru Stron,False,0
79405695,79403216,7297700.0,David Browne - Microsoft,False,0
79404842,79388713,5651099.0,Iqrar Shah,False,0
38709434,38708922,3440745.0,Tsyvarev,False,1
79407295,79405775,3697860.0,Rud48,False,0
79406964,79406920,212869.0,NickSlash,False,0
79407254,79406164,5438626.0,IV.,False,0
79407290,79407210,23219369.0,Temunel,False,0
79407289,54927496,3625298.0,Jespertheend,False,0
79407261,79407016,589924.0,ikegami,False,4
79407287,79379262,23509140.0,user23509140,False,0
79407282,79325692,13936249.0,Kavya Goyal,False,0
79407281,79375793,14046582.0,xirehat,False,0
79407280,67085566,4420943.0,ssnarf,False,0
79407279,79407158,27412944.0,Ishita,False,-1
79407275,79407250,15452601.0,2e0byo,False,1
79407271,60625103,6428146.0,Cerulean Koh,False,0
79407033,79406186,7215091.0,Cooper,False,0
79407267,77687548,857848.0,citykid,True,0
79407265,76349961,17552635.0,Kevin Deery,False,0
62658554,62585428,13056961.0,Alrazi Bashir,True,11
79407263,79295894,1374437.0,Hristo Iliev,False,1
79407262,24069830,8798220.0,Nisharg Shah,False,0
79407260,4049847,2406941.0,Dominik,False,0
79407256,79401399,7007230.0,tina,False,0
79407253,79406451,23502333.0,M&#252;cahit &#199;oban,True,1
79407129,79406931,442760.0,cafce25,False,3
79407191,79406941,1004209.0,shotor,False,1
79407237,79327779,3091884.0,Shalar,False,0
79407229,2641347,13128582.0,jPee2k,False,0
79407226,76987080,4593118.0,bob r,False,0
79407222,78782971,27740475.0,Proteus,False,0
79407221,53662200,9990937.0,amr samy,False,0
79407220,79407104,28701779.0,Borewit,False,0
79407217,10988009,8418610.0,Stefan,False,0
79403789,79403423,10802527.0,K J,False,0
79407215,78252446,11251959.0,Nejib Afdhal,False,0
79407208,79405109,29469970.0,nate,False,0
79407141,79407118,19655631.0,Wongjn,True,1
79407214,79407133,26869329.0,Devom Brahmbhatt,False,-1
79407211,79402776,1766831.0,Rick James,False,0
79407209,79407196,5924562.0,Naren Murali,False,0
42058202,42057102,850781.0,sds,True,6
79407197,75925703,13571626.0,markhuang1994,False,0
79407206,79407201,1004209.0,shotor,True,3
79407203,69722101,462347.0,Mike,False,0
49540908,49497489,1070012.0,rmhrisk,True,2
71409862,64883983,18419072.0,bjema,False,17
79407202,65902323,29395546.0,Faizan Ahmad,False,0
79407199,10769640,1719931.0,robertspierre,False,0
79407195,12260777,29472700.0,Ezzeldien Ehab,False,-1
79407194,79407193,7756570.0,Vikas Deshmukh,False,0
79407192,77158872,6428146.0,Cerulean Koh,False,0
79407050,79406956,2287576.0,Andrew Truckle,False,0
79407190,79406820,5157454.0,Ori Drori,False,1
79407188,21567613,3723246.0,mountain_hawk,False,-1
79404520,79404352,516548.0,G. Grothendieck,True,5
79403734,79402767,635245.0,Robert Hijmans,False,3
79407180,79404241,2752075.0,HolyBlackCat,False,0
79407035,79406671,516548.0,G. Grothendieck,True,1
79407128,79406890,4712734.0,DuncG,False,1
79407178,77537434,12312660.0,Alireza Alami,False,-1
79407145,79407087,15102993.0,D3AD_SHOT,False,0
79407176,79407124,235698.0,Mark Tolonen,False,1
79407098,79407071,2357112.0,user2357112,True,1
79407117,79406945,1800838.0,HippoMan,False,0
79407015,79406945,367456.0,hakre,False,0
79407169,23745050,6765706.0,Roma Ш.,False,0
79407167,79406608,18470692.0,ouroboros1,False,1
79404056,79403985,281848.0,Martin Atkins,False,0
79407165,76231620,7975449.0,daamien,False,0
79407162,79405615,14171304.0,dr.null,True,1
79407156,65782480,20065160.0,MohammadReza,False,-1
79407155,79395563,29469970.0,nate,True,2
79407099,79405775,6385640.0,Red.Wave,False,1
79407116,79406858,235698.0,Mark Tolonen,True,2
79407153,60924868,6753958.0,Felipe Gomes,False,-1
79407119,20539410,1572146.0,Samuel Marks,False,2
79407142,39383741,19489303.0,Harsh Bangad,False,0
79407100,10404288,242042.0,Archimedes Trajano,False,0
79407138,72748738,29472378.0,raf,False,-1
79407136,48856683,6466510.0,andreagalle,False,0
79407135,76111795,18381717.0,Gyan Prakash,False,0
79407134,21324468,10819573.0,Arvind Kumar Avinash,False,1
77935439,71624529,8170844.0,Yitz,False,0
79404467,79404296,9814069.0,VBasic2008,False,2
79407125,69511960,1252212.0,bjonczy,False,0
79407121,79406899,1013040.0,John Small,False,0
70454786,57265785,1108305.0,M. Justin,True,379
79407110,79406319,10457487.0,Eshban Bahadur,False,0
79407092,78632623,2013862.0,jsevy,False,0
76159146,53170039,1757756.0,Mavaddat Javid,False,5
79405618,10768349,23955057.0,arcadius,False,0
79407105,70239045,6672985.0,Oleksandr,False,0
79407102,32977634,29471926.0,haozhe heng,False,0
79406854,79406849,10802527.0,K J,False,0
79386835,79385611,1362568.0,Mike Kinghan,True,2
79407094,22734399,6504997.0,Stefano Ferrari,False,0
79407093,79407049,29395546.0,Faizan Ahmad,False,-1
77504577,77503823,1831456.0,Vishal Aggarwal,False,2
79407079,79406820,2813224.0,zer00ne,False,1
79407076,79208703,193178.0,Rolf Kristensen,False,0
65344333,61588546,2675597.0,Synchronicity,False,0
79407068,79395369,6659905.0,Percy,False,0
79407062,79406663,22801686.0,Martin Brown,False,0
79407059,79406915,5263950.0,OuzoPower,False,0
79407058,79394950,2013862.0,jsevy,False,0
79407055,69603730,2137996.0,Alex Reinking,False,1
79407054,79406996,126014.0,Mark Seemann,False,0
79406694,79403411,9019885.0,Gary Archer,False,0
79407047,79405830,3613242.0,Benoit,False,0
79407043,79406625,23852.0,Rob Mensching,True,1
79407042,32946050,5398403.0,Muhammad Younus,False,0
79407040,79323967,27040769.0,Ricardo Enrico Jahn,False,0
79407009,79407001,197758.0,toolic,True,0
69789522,69782818,2937831.0,jakevdp,True,6
79407031,79387477,21010101.0,Nightmare,False,-1
79407030,79406920,5809704.0,John Shang,False,0
43552634,43550853,1463116.0,Collin Jackson,True,365
79407029,79382089,12993861.0,stefan,False,0
79407027,79406939,9971759.0,Laurent Perron,False,0
79404431,79403330,23852.0,Rob Mensching,True,2
79407018,79392937,29396099.0,Alex P,True,0
79406343,79404104,2530121.0,L Tyrone,False,0
77203521,71545719,1831456.0,Vishal Aggarwal,False,1
79407008,79406902,52325.0,cnk,False,1
79407007,79405416,4850040.0,Toby Speight,False,0
79407005,68411207,9022194.0,George Smith,False,0
79407003,28220138,69358.0,Gad D Lord,False,0
79407002,53031322,29471559.0,pixelmixer,False,0
79406998,79404020,152794.0,James R. Perkins,False,0
79403583,79329341,5058384.0,garrettlynchirl,True,0
79406995,78522617,24684961.0,user24684961,False,0
79406993,79365194,29390681.0,Max Headroom,False,0
79406989,79406913,26838899.0,NappingEmu,False,0
79406994,79403451,6307878.0,Greg,False,0
12792977,10474922,480120.0,Kurt Zhong,True,675
49373401,49371422,3816360.0,Elder Geek,False,124
79393678,79393385,3387716.0,Fravadona,True,3
76473144,58321967,13194406.0,es97,False,7
79406991,79380617,2709454.0,xpusostomos,False,0
79406988,79381063,956081.0,Mike Kushner,False,0
74695838,70849989,9036077.0,JulienCC,False,7
79406984,79381919,5438626.0,IV.,False,1
79406983,79403812,5058384.0,garrettlynchirl,False,0
79406981,79406913,1180620.0,Mark Adler,False,1
79406980,79406940,16238789.0,Derian Cordoba,False,1
76526037,76522582,17865804.0,Chris,True,3
79406979,23163608,29471420.0,catt8,False,0
79406978,43559066,8071054.0,A G,False,0
40038131,39995270,5771704.0,Hughes,True,0
79406977,79406940,28127067.0,Mouad,False,0
79406949,79350684,26338988.0,Frank R,False,0
79406960,5525071,6243352.0,ggorlen,False,1
79047777,79044320,27306260.0,ILIKETOLEARN,True,2
79406967,79405134,3894917.0,Tom Sharpe,False,0
79406338,79405897,5133585.0,Sweeper,False,1
79406965,79386930,2709454.0,xpusostomos,False,0
79406852,79406779,19550736.0,Denis Ivanov,False,2
79406962,79406782,29470862.0,Lucas Sander,False,0
79406961,79406813,11078857.0,Andrei,False,3
79406958,10380787,5231110.0,root,False,0
79406927,70962534,252290.0,levous,False,0
79406731,49216787,5231110.0,root,False,0
79406942,79405897,768644.0,rzwitserloot,False,2
79406946,79400574,7070613.0,Adrian Klaver,False,0
66000462,65999221,953097.0,jacouh,False,0
79406934,79406441,648265.0,ivan_pozdeev,False,-2
79406938,79394393,2709454.0,xpusostomos,False,0
71982312,71972143,4956078.0,JMAA,True,2
79406936,79406167,13951118.0,David,False,1
34265687,34265643,1968.0,Konrad Rudolph,False,4
79406911,79406671,17303805.0,zephryl,False,1
79406932,79392152,2709454.0,xpusostomos,False,0
79406928,79406828,23032579.0,Joe Care,False,1
79406929,79406549,20746904.0,PurplePolyhedron,False,0
79406926,77799309,4668095.0,Vikram,False,0
79406925,9913032,1676655.0,Bobbiz,False,0
79406924,79397986,937133.0,Vyacheslav Orlovsky,False,0
79406923,79406304,3532688.0,Mischa,False,0
79406921,26240739,7523813.0,Alex,False,0
79406919,79405483,13951118.0,David,False,1
79406916,79400681,2709454.0,xpusostomos,False,0
79406711,79405213,29213806.0,Mango,False,0
79403630,58929970,17823143.0,Anorostic,False,0
79406906,79402707,2709454.0,xpusostomos,False,0
79406904,79406869,29470862.0,Lucas Sander,False,0
79406900,52995401,29470808.0,user629076,False,0
79406855,29648954,29470543.0,Ashfiya,False,0
79395607,76520523,380449.0,Matt,False,0
79406896,20892102,27253283.0,Romus8768,False,0
79395134,67541374,22015987.0,Usama Ali Khan,False,0
79401418,79400326,10527.0,Albert D. Kallal,True,1
79406887,79406820,436560.0,Lajos Arpad,False,1
79406886,71627522,19461785.0,Android Developer,False,0
79406885,79406820,7599120.0,Shahnewaz Tameem,False,2
79406880,72839268,29070863.0,Nabisa Parveen,False,0
79406884,17293861,18095636.0,ShadowKnight700,False,-1
79406695,79406673,5924562.0,Naren Murali,False,0
79406883,79394009,22988071.0,Maira S,False,0
63040904,63039870,5772882.0,Anonymous,False,4
79406879,79406821,23509140.0,user23509140,True,2
79406877,79382842,11665334.0,Dev  G,False,0
79406873,53039788,2827582.0,Steve Scott,False,0
79406870,79013481,17314907.0,fgxfhb ggvkf,True,0
79406868,79295894,1313365.0,jcernuda95,False,-2
79406857,79405978,295783.0,mplungjan,False,0
79406866,35693029,19370282.0,script_kiddo,False,0
79406865,79392614,1048572.0,Bergi,False,0
79406864,28034899,20121049.0,zly2006,False,0
